link,text,date,is-retweet,external-link,quoted-post,pictures,videos,gifs,name,username,profile_id,avatar,comments,retweets,quotes,likes
https://twitter.com/Grossman4NJ/status/1711784656910143617#m,"Yes. There are two theories on why the Greeks called the area Palestine. Some think they named it after Philistines who lived in Gaza. Others think they translated Hebrew words ""Isra-el"" (wrestle with God) into Greek.","Oct 10, 2023 · 4:44 PM UTC",False,,{},[],[],[],Seth Grossman,@Grossman4NJ,1130270257455800320,https://pbs.twimg.com/profile_images/1130270257455800320/s6zYVSym_bigger.png,1,0,0,1
https://twitter.com/anilaali/status/1711776089997967742#m,#Hamas is not Palestine- they are #TTP #ISIS   They are killing Pakistanis.,"Oct 10, 2023 · 4:09 PM UTC",False,,{},[],[],[],Anila Ali,@anilaali,1653185940632883202,https://pbs.twimg.com/profile_images/1653185940632883202/V4kBPpKp_bigger.jpg,1,0,0,1
https://twitter.com/tomwatson/status/1711748507248300489#m,"I don't agree with the ""ongoing tragedy"" passive voice kinda frame. And of course, this damages Palestinian cause for at least a decade. Probably the goal for some. I'll still be a 2-stater. Colonialism malarkey is pure disinfo. Several modern states ""occupy"" parts of Palestine.","Oct 10, 2023 · 2:20 PM UTC",False,,{},[],[],[],Tom Watson,@tomwatson,1622323765215432706,https://pbs.twimg.com/profile_images/1622323765215432706/HXJXea_d_bigger.jpg,1,0,0,0
https://twitter.com/Olivia_Reingold/status/1711737291452899834#m,"After the worst massacre of Jews since the Holocaust, a couple dozen rejoiced in the streets of New York on Sunday.  A Palestine supporter taunted the pro-Israel crowd by showing them a photo of a burning building.  “Payback,” he said. “That’s what this is.”","Oct 10, 2023 · 1:35 PM UTC",False,,{},[],['https://video.twimg.com/amplify_video/1711737230157344768/pl/182pbxuM9zP8X4Bj.m3u8?tag=14&container=fmp4'],[],Olivia Reingold,@Olivia_Reingold,1671138585674760192,https://pbs.twimg.com/profile_images/1671138585674760192/7kCgohz1_bigger.jpg,0,2,1,6
https://twitter.com/PlatinumPerry/status/1711628154761077036#m,"I have been scrolling to find out more about this, all I see are innocent kids dying on both sides, after reading what @FloydMayweather wrote I felt like this was the one to share because he describes how hamas are terrorists and not necessarily Palestine. God bless 🙏","Oct 10, 2023 · 6:22 AM UTC",False,,"{'link': 'https://twitter.com/BoxingKingdom14/status/1711560805341360475#m', 'text': 'Floyd Mayweather announces he stands with Israel‼️ 🇮🇱', 'user': {'name': 'Boxing Kingdom', 'username': '@BoxingKingdom14', 'profile_id': '932599168274644992', 'avatar': 'https://pbs.twimg.com/profile_images/932599168274644992/5DBNhyy1_mini.jpg'}, 'date': 'Oct 10, 2023 · 1:54 AM UTC', 'pictures': ['https://pbs.twimg.com/media/F8CvejmboAAf0d_.jpg'], 'videos': [], 'gifs': []}",[],[],[],Platinum Mike Perry,@PlatinumPerry,1566846298141204486,https://pbs.twimg.com/profile_images/1566846298141204486/SxPbtJE1_bigger.jpg,111,52,5,1047
https://twitter.com/annabel_ross/status/1711521794253857063#m,I didn’t conflate Hamas with Palestine,"Oct 9, 2023 · 11:19 PM UTC",False,,{},[],[],[],Annabel Ross,@annabel_ross,1725479490032480256,https://pbs.twimg.com/profile_images/1725479490032480256/aATUqhm9_bigger.jpg,1,0,0,0
https://twitter.com/drovics/status/1711517465052839995#m,"My thoughts on the ongoing, horrific developments in Palestine/Israel, in today's edition of Counterpunch. https://www.counterpunch.org/2023/10/09/the-gaza-ghetto-uprising/","Oct 9, 2023 · 11:02 PM UTC",False,,{},[],[],[],David Rovics,@drovics,1478060474394550272,https://pbs.twimg.com/profile_images/1478060474394550272/CyoTEE9e_bigger.jpg,2,4,0,9
https://twitter.com/Dave_Dormer/status/1711494416425468090#m,This is a good explainer on the history of the conflict between Israel and Palestine,"Oct 9, 2023 · 9:30 PM UTC",False,,"{'link': 'https://twitter.com/ReaTarvydas/status/1711414749832024084#m', 'text': 'https://www.google.com/search?q=palestine+and+israel+conflict+explained&oq=palestine+and+israel+conflict+explained&aqs=chrome..69i57j0i22i30l7j0i390i650l2.8773j0j7&sourceid=chrome&ie=UTF-8#fpstate=ive&vld=cid:dc512cbe,vid:zsNj8DiJv-A,st:0', 'user': {'name': 'rea tarvydas: a writer', 'username': '@ReaTarvydas', 'profile_id': '1457358928627441669', 'avatar': 'https://pbs.twimg.com/profile_images/1457358928627441669/qviTKXnq_mini.jpg'}, 'date': 'Oct 9, 2023 · 4:14 PM UTC', 'pictures': [], 'videos': [], 'gifs': []}",[],[],[],Dave Dormer,@Dave_Dormer,1004582400473608194,https://pbs.twimg.com/profile_images/1004582400473608194/_U1BL0b-_bigger.jpg,2,0,0,3
https://twitter.com/MackRosenberg/status/1711491022134321196#m,Passionate and energetic competing rallies in support of both Israel and Palestine today in Midtown. @wcbs880 @1010WINS,"Oct 9, 2023 · 9:17 PM UTC",False,,{},"['https://pbs.twimg.com/media/F8Bv5vpXwAA1Dkx.jpg', 'https://pbs.twimg.com/media/F8Bv5vqWoAAm2Im.jpg']",[],[],Mack Rosenberg,@MackRosenberg,1295833644532105216,https://pbs.twimg.com/profile_images/1295833644532105216/f8vEyQak_bigger.jpg,0,2,0,3
https://twitter.com/NTagouri/status/1711470652811530309#m,"Reflecting on these words by Peter Beinart, Editor-At-Large at @JewishCurrents, What if there is no separation and division? What if our peace and liberation is always intertwined?    #Rep🟦 #palestine #israel #podcast #interview #journalism","Oct 9, 2023 · 7:56 PM UTC",False,,{},[],[],[],NOOR,@NTagouri,1702722822076776448,https://pbs.twimg.com/profile_images/1702722822076776448/8p3NttQE_bigger.jpg,0,0,0,1
https://twitter.com/Tara4Missouri/status/1711464474505347187#m,Jewish people may not be. The British are and they were a key player in carving out parts of Palestine for Jewish refugees.,"Oct 9, 2023 · 7:31 PM UTC",False,,{},[],[],[],TaraAnura4Missouri,@Tara4Missouri,1701354989057138689,https://pbs.twimg.com/profile_images/1701354989057138689/io9VDlwL_bigger.jpg,3,0,1,3
https://twitter.com/AlexanderPayton/status/1711464428615487490#m,"This is Mansour Abbas, a member of the Knesset, Israel’s parliament. Not to be confused with Mahmoud Abbas, President of Palestine.","Oct 9, 2023 · 7:31 PM UTC",False,,{},[],[],[],Payton Alexander,@AlexanderPayton,1332138228028203009,https://pbs.twimg.com/profile_images/1332138228028203009/c2rNU8JN_bigger.jpg,1,0,0,49
https://twitter.com/realmonsanto/status/1711454473476829679#m,"RIGHT NOW: Hamas supporters here in Toronto rally in celebration of the terror attack against Israel and take the street over.  They call out PM Trudeau who denounced them:  ""Justin Trudeau you will see, Palestine will be free!""  CanadaStandsWithIsrael.com","Oct 9, 2023 · 6:51 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711453965051977728/pu/pl/UAAVVG51a96DOJsb.m3u8?tag=12&container=fmp4&v=20f'],[],Efrain Flores Monsanto 🇨🇦🚛,@realmonsanto,1607387837564960768,https://pbs.twimg.com/profile_images/1607387837564960768/s2GwKol3_bigger.jpg,271,249,61,426
https://twitter.com/DavidGiglioCA/status/1711452691837444249#m,"Imagine if members of Congress were this passionate about the need to dish out aid when a disaster like East Palestine or Maui hits American soil?  Israel can, should, and will defend herself. She has more than enough military might and money to take care of business on her own.","Oct 9, 2023 · 6:44 PM UTC",False,,"{'link': 'https://twitter.com/FoxNews/status/1711408695156834767#m', 'text': 'GOP lawmaker calls on House to urgently reinstate Kevin McCarthy as speaker to approve Israel aid https://trib.al/hDSFp3A', 'user': {'name': 'Fox News', 'username': '@FoxNews', 'profile_id': '1591278197844414464', 'avatar': 'https://pbs.twimg.com/profile_images/1591278197844414464/O6Fp0hFB_mini.jpg'}, 'date': 'Oct 9, 2023 · 3:50 PM UTC', 'pictures': [], 'videos': [], 'gifs': []}",[],[],[],David Giglio,@DavidGiglioCA,1720113620175224832,https://pbs.twimg.com/profile_images/1720113620175224832/wwI-g2lR_bigger.jpg,8,19,3,64
https://twitter.com/realmonsanto/status/1711448372538683564#m,"Socialists, Marxists and Communists and Palestine supporter chant in celebration of the Hamas terror attacks in Israel.  CanadaStandsWithIsrael.com","Oct 9, 2023 · 6:27 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711447349220999168/pu/pl/nRjFtYK3GkeJHdOu.m3u8?tag=12&container=fmp4&v=2af'],[],Efrain Flores Monsanto 🇨🇦🚛,@realmonsanto,1607387837564960768,https://pbs.twimg.com/profile_images/1607387837564960768/s2GwKol3_bigger.jpg,47,96,12,149
https://twitter.com/itlookssad/status/1711404464848961902#m,Okay hitler 🖕 And just to be clear if you support Israel doing this you’re a monster and a quick google search would show you how evil the IDF really is.   Free Palestine 🇸🇩,"Oct 9, 2023 · 3:33 PM UTC",False,,"{'link': 'https://twitter.com/TheCradleMedia/status/1711318053282009116#m', 'text': 'Israel Defense Minister Yoav Gallant:   ""I have ordered a complete siege on the Gaza Strip. There will be no electricity, no food, no fuel, everything is closed. We are fighting human animals and we will act accordingly.""', 'user': {'name': 'The Cradle', 'username': '@TheCradleMedia', 'profile_id': '1467319411992375298', 'avatar': 'https://pbs.twimg.com/profile_images/1467319411992375298/30gvJv9l_mini.png'}, 'date': 'Oct 9, 2023 · 9:49 AM UTC', 'pictures': ['https://pbs.twimg.com/media/F7_Ss0tWAAAurVP.jpg'], 'videos': [], 'gifs': []}",[],[],[],It Looks Sad.,@itlookssad,1037453244954542080,https://pbs.twimg.com/profile_images/1037453244954542080/2dmp8aK8_bigger.jpg,0,3,0,29
https://twitter.com/AbedFahed/status/1711234770573967749#m,#_Palestine is a free and independent state with East Jerusalem as its capital,"Oct 9, 2023 · 4:18 AM UTC",False,,{},[],[],[],Abed Fahed,@AbedFahed,871579800741216256,https://pbs.twimg.com/profile_images/871579800741216256/eyXn0s9m_bigger.jpg,22,21,3,259
https://twitter.com/sfstandard/status/1711184241080619480#m,"Today, protesters gathered outside of the Israeli Consulate in San Francisco ahead of a protest called “All Out for Palestine.” Israel officially declared the country at war on Sunday as its soldiers battled Hamas militants in the streets of southern Israel and launched airstrikes on Gaza, a day after an unprecedented surprise attack by Hamas resulted in a death toll that exceeded 900 people.   📹: Noah Berger for The Standard","Oct 9, 2023 · 12:58 AM UTC",False,,{},[],['https://video.twimg.com/amplify_video/1711183965334474752/pl/6tWPkhS9WtLcZwj3.m3u8?tag=14&container=fmp4&v=038'],[],The San Francisco Standard,@sfstandard,1459369482015498250,https://pbs.twimg.com/profile_images/1459369482015498250/sUt7aJAa_bigger.jpg,5,5,1,14
https://twitter.com/Grossman4NJ/status/1711161952750194829#m,The Jews are very happy to have their own country within their borders. The Arabs could have made their part of Palestine as rich as Hong Kong if they wanted to. @LandP1776,"Oct 8, 2023 · 11:29 PM UTC",False,,{},[],[],[],Seth Grossman,@Grossman4NJ,1130270257455800320,https://pbs.twimg.com/profile_images/1130270257455800320/s6zYVSym_bigger.png,2,0,0,1
https://twitter.com/Grossman4NJ/status/1711157118194024463#m,"In 1922, the British took half of Palestine, which had been set aside for a Jewish homeland, and gave it to their friend, King Abdullah, who had been kicked out of Arabia by the Saudis.","Oct 8, 2023 · 11:10 PM UTC",False,,{},[],[],[],Seth Grossman,@Grossman4NJ,1130270257455800320,https://pbs.twimg.com/profile_images/1130270257455800320/s6zYVSym_bigger.png,2,0,0,3
https://twitter.com/alextarquinio/status/1711140632545083646#m,#Israel and #Palestine supporters squared off tonight near the United Nations headquarters in New York.,"Oct 8, 2023 · 10:04 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711140551968411648/pu/pl/KXHGynBYndrcvaAb.m3u8?tag=12&container=fmp4'],[],J. Alex Tarquinio,@alextarquinio,1031981544490127361,https://pbs.twimg.com/profile_images/1031981544490127361/XwEVxsRa_bigger.jpg,0,0,0,2
https://twitter.com/Omar_fromPR/status/1711133237664235524#m,"“From the river to the sea, Palestine will be free,” they chant as they move further away from the pro-Israel crowd. They said they want drivers to hear them and right now their only audience was police because they shut down the intersection.  11/","Oct 8, 2023 · 9:35 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711133078486220800/pu/pl/J1uS3uu17kRrLoPR.m3u8?tag=12&container=fmp4&v=73e'],[],Omar Rodríguez Ortiz,@Omar_fromPR,1510119554994917381,https://pbs.twimg.com/profile_images/1510119554994917381/So6DxJdS_bigger.jpg,3,4,0,18
https://twitter.com/Omar_fromPR/status/1711127996331888680#m,"While I was interviewing a woman on the pro Palestine side, a woman on the passenger side of a car threw ice at the pro Palestine protestors and gave gave them the middle finger.   This whole intersection remains shut down.   9/","Oct 8, 2023 · 9:14 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711127923917193216/pu/pl/iobMMWj0T_a871Tw.m3u8?tag=12&container=fmp4&v=404'],[],Omar Rodríguez Ortiz,@Omar_fromPR,1510119554994917381,https://pbs.twimg.com/profile_images/1510119554994917381/So6DxJdS_bigger.jpg,4,5,2,12
https://twitter.com/Omar_fromPR/status/1711122767272169582#m,I interviewed the man who I saw getting attacked. He is now part of a group of 12 people protesting in favor of Palestine. The pro-Israel crowd has dispersed and moved away from them.   8/,"Oct 8, 2023 · 8:53 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711122718773444608/pu/pl/GItTXHOJCG7hWeqO.m3u8?tag=12&container=fmp4&v=cba'],[],Omar Rodríguez Ortiz,@Omar_fromPR,1510119554994917381,https://pbs.twimg.com/profile_images/1510119554994917381/So6DxJdS_bigger.jpg,2,5,0,15
https://twitter.com/Omar_fromPR/status/1711118929232375941#m,There are about 100 pro-Israel people protesting against the 2-3 people protesting in favor of Palestine. More police officers have arrived. Things are getting heated to say the least.    5/,"Oct 8, 2023 · 8:38 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711117901258760192/pu/pl/8wqyNnmuoaio4hbN.m3u8?tag=12&container=fmp4&v=f8a'],[],Omar Rodríguez Ortiz,@Omar_fromPR,1510119554994917381,https://pbs.twimg.com/profile_images/1510119554994917381/So6DxJdS_bigger.jpg,13,14,4,46
https://twitter.com/alextarquinio/status/1711115551915872717#m,"Riyad Mansour, Palestine's permanent @UN observer, began his remarks before the United Nations Security Council meeting by saying Palestinians would be free ""one way or another,"" and went on to say, ""we are not sub-humans.""","Oct 8, 2023 · 8:25 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711115481178869761/pu/pl/SKxOoOz_JU6dD7Nt.m3u8?tag=12&container=fmp4'],[],J. Alex Tarquinio,@alextarquinio,1031981544490127361,https://pbs.twimg.com/profile_images/1031981544490127361/XwEVxsRa_bigger.jpg,0,4,0,10
https://twitter.com/Omar_fromPR/status/1711115425033896173#m,A group of Israel supporters have attacked a much smaller group of Palestine reporters that were protesting a few blocks away.   2/  @MiamiHerald,"Oct 8, 2023 · 8:24 PM UTC",False,,{},[],[],[],Omar Rodríguez Ortiz,@Omar_fromPR,1510119554994917381,https://pbs.twimg.com/profile_images/1510119554994917381/So6DxJdS_bigger.jpg,1,9,2,14
https://twitter.com/WFLAJustin/status/1711109993963950305#m,Tensions are rising. Emotions are high on both sides. Small clashes breaking out. #Israel #Palestine,"Oct 8, 2023 · 8:03 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1711109866092146688/pu/pl/oZ5wSUJR9PRb9lqR.m3u8?tag=12&container=fmp4&v=1ac'],[],Justin Schecker,@WFLAJustin,1666646159928983552,https://pbs.twimg.com/profile_images/1666646159928983552/T1VoWlQT_bigger.jpg,10,13,1,22
https://twitter.com/Akshobh/status/1711096073278591057#m,This is extremely disturbing!   #Israel #Palestine #Gaza https://invidious.projectsegfau.lt/RMejmg2T6z8?si=21xicjsR71ZTGd0K,"Oct 8, 2023 · 7:07 PM UTC",False,,{},[],[],[],Akshobh Giridharadas,@Akshobh,951467028572852224,https://pbs.twimg.com/profile_images/951467028572852224/rn-3zqjP_bigger.jpg,1,0,0,0
https://twitter.com/natsfert/status/1711088894047908223#m,I think any statement made on this issue is going to piss off someone unintended. Everyone is ready for others to fail when talking about the Israel/Palestine conflict.,"Oct 8, 2023 · 6:39 PM UTC",False,,{},[],[],[],Natalie Fertig,@natsfert,1649274122185129985,https://pbs.twimg.com/profile_images/1649274122185129985/jRXq9Ubo_bigger.jpg,1,0,0,1
https://twitter.com/deannaothman/status/1711076954923790438#m,I was interviewed by @dailyherald regarding the events unfolding in Palestine https://www.dailyherald.com/news/20231007/its-just-devastating-suburban-residents-react-to-israel-gaza-conflict,"Oct 8, 2023 · 5:51 PM UTC",False,,{},[],[],[],Deanna ديانا,@deannaothman,927343410796814343,https://pbs.twimg.com/profile_images/927343410796814343/FT2sdIDg_bigger.jpg,0,0,0,0
https://twitter.com/brianglenntv/status/1711072757276959106#m,"Interesting how some of the ‘pro Palestine demonstrators’ in these marches look like total antifa members. Dressed in all black, face mask etc.  Same silly chants too.   I’m sure it’s just a coincidence.","Oct 8, 2023 · 5:35 PM UTC",False,,{},[],[],[],Brian Glenn,@brianglenntv,1630722440623009797,https://pbs.twimg.com/profile_images/1630722440623009797/UXByi4ak_bigger.jpg,80,78,3,309
https://twitter.com/anyaparampil/status/1711067005317521430#m,"Why is it that every Western correspondent in Palestine suddenly sees value in human life, innocence in children, and the horror of broken families when the victims are Israeli? I cannot *stand* their feigned concern. It makes me sick.","Oct 8, 2023 · 5:12 PM UTC",False,,{},[],[],[],Anya Parampil,@anyaparampil,1726664282211815424,https://pbs.twimg.com/profile_images/1726664282211815424/nldx2fGk_bigger.jpg,11,66,3,302
https://twitter.com/anyaparampil/status/1711055551180800341#m,"Go anywhere in the world (outside of the West), talk to people about Palestine, and you will encounter no confusion; no “but Hamas” wah-wahing. Spend some time really talking to people in the region, and they will tell you the apartheid regime’s days have always been numbered. Israel has always been one big bomb waiting to explode.","Oct 8, 2023 · 4:26 PM UTC",False,,{},[],[],[],Anya Parampil,@anyaparampil,1726664282211815424,https://pbs.twimg.com/profile_images/1726664282211815424/nldx2fGk_bigger.jpg,75,375,13,1968
https://twitter.com/Grossman4NJ/status/1711033897885065605#m,"Trump let Maduro Communists rig elections and kill and arrest opponents in Venezuela, sold out our allies in Afghanistan, & surrendered Christians & Hong Kong to Communist regime. Trump did reverse Obama to help Israel and stop propping up terrorists in Iran & Palestine.","Oct 8, 2023 · 3:00 PM UTC",False,,{},[],[],[],Seth Grossman,@Grossman4NJ,1130270257455800320,https://pbs.twimg.com/profile_images/1130270257455800320/s6zYVSym_bigger.png,2,2,0,1
https://twitter.com/VoteRandyFine/status/1711004793378951346#m,"Another asshole terrorist who makes this statement as Jews are being raped and held hostage.     From the river to the sea, Palestine will never be.","Oct 8, 2023 · 1:05 PM UTC",False,,"{'link': 'https://twitter.com/RepHankJohnson/status/1710754478503190784#m', 'text': 'My statement on news today of the unfolding Israeli-Palestinian conflict:', 'user': {'name': 'Rep. Hank Johnson', 'username': '@RepHankJohnson', 'profile_id': '1379794059557015556', 'avatar': 'https://pbs.twimg.com/profile_images/1379794059557015556/_4ZOU0zP_mini.jpg'}, 'date': 'Oct 7, 2023 · 8:30 PM UTC', 'pictures': ['https://pbs.twimg.com/media/F73SIV7WsAAaLAO.jpg'], 'videos': [], 'gifs': []}",[],[],[],Rep. Randy Fine,@VoteRandyFine,565567843702296576,https://pbs.twimg.com/profile_images/565567843702296576/cSbPJBWM_bigger.jpeg,2,1,0,3
https://twitter.com/anyaparampil/status/1710994240874987741#m,Yes. The American spirit is with Palestine.,"Oct 8, 2023 · 12:23 PM UTC",False,,"{'link': 'https://twitter.com/samhusseini/status/1710986043577569426#m', 'text': 'What many Palestinians are saying is “Give me liberty or give me death.”  If your reaction to this is primarily to criticize them, you’re probably an enemy of Liberty.', 'user': {'name': 'Sam Husseini', 'username': '@samhusseini', 'profile_id': '1055268639195193345', 'avatar': 'https://pbs.twimg.com/profile_images/1055268639195193345/0QoQqAfQ_mini.jpg'}, 'date': 'Oct 8, 2023 · 11:50 AM UTC', 'pictures': [], 'videos': [], 'gifs': []}",[],[],[],Anya Parampil,@anyaparampil,1726664282211815424,https://pbs.twimg.com/profile_images/1726664282211815424/nldx2fGk_bigger.jpg,12,39,1,259
https://twitter.com/InnaVernikov/status/1710901812193005924#m,"1. There’s no Palestine 2. Hamas is the aggressor. But no, an aggressor doesn’t have the right to defend themselves.","Oct 8, 2023 · 6:15 AM UTC",False,,{},[],[],[],Councilwoman Inna Vernikov,@InnaVernikov,1491955769507471380,https://pbs.twimg.com/profile_images/1491955769507471380/znE3ACX3_bigger.jpg,8,1,0,13
https://twitter.com/AlexanderPayton/status/1710854590013284490#m,Tel Aviv has never been Palestine. Jews founded it.,"Oct 8, 2023 · 3:08 AM UTC",False,,{},[],[],[],Payton Alexander,@AlexanderPayton,1332138228028203009,https://pbs.twimg.com/profile_images/1332138228028203009/c2rNU8JN_bigger.jpg,2,0,0,6
https://twitter.com/tomwatson/status/1710820670035120495#m,"Yes, but it is still no excuse for the barbarism of the last 24 hours. It should also be noted that at least four other nations occupy historical Palestine. I get the modern political definition, but that's about Israel.","Oct 8, 2023 · 12:53 AM UTC",False,,{},[],[],[],Tom Watson,@tomwatson,1622323765215432706,https://pbs.twimg.com/profile_images/1622323765215432706/HXJXea_d_bigger.jpg,0,0,0,0
